ID,Words,POS,word_num,Prob of coming after,Prob of coming bef,Condition,,POSbef,Probbef,,POSaft,Probaft
223,vieux,ADJ,2,0.082137899,0.001457928,scrambled,,,,,,
223,sont,VER,3,0.007482014,0.029218107,scrambled,,,,,,
223,nains,NOU,4,0.040843302,,scrambled,,,,,,
224,vos,DET,1,,0.000971952,scrambled,,,,,,
224,sont,VER,2,0.001619621,0.241223404,scrambled,,,,,,
224,épais,ADJ,3,0.042561628,0.056296296,scrambled,,,,,,
224,murs,NOU,4,0.414676259,,scrambled,,,,,,
225,il,PRO,1,,0.261433368,scrambled,,,,,,
225,vous,PRO,2,0.268426058,0.028810896,scrambled,,,,,,
225,avec,PRP,3,0.013076557,0.058039433,scrambled,,,,,,
225,mange,VER,4,0.106932719,,scrambled,,,,,,
226,qui,PRO,1,,0.261433368,scrambled,,,,,,
226,toi,PRO,2,0.268426058,0.766592613,scrambled,,,,,,
226,est,VER,3,0.656324299,0.26322682,scrambled,,,,,,
226,avec,PRP,4,0.132839865,,scrambled,,,,,,
227,son,DET,1,,0.000971952,scrambled,,,,,,
227,est,VER,2,0.001619621,0.430972389,scrambled,,,,,,
227,cher,ADV,3,0.237261252,0.014567901,scrambled,,,,,,
227,jeu,NOU,4,0.027604528,,scrambled,,,,,,
228,vivre,VER,1,,0.430972389,scrambled,,,,,,
228,ici,ADV,2,0.237261252,0.1484994,scrambled,,,,,,
228,cher,ADV,3,0.142873643,0.06095529,scrambled,,,,,,
228,est,VER,4,0.101409101,,scrambled,,,,,,
229,lavé,VER,1,,0.029218107,scrambled,,,,,,
229,bains,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
229,ces,PRO,3,0.231217078,0.028810896,scrambled,,,,,,
229,dans,PRP,4,0.013076557,,scrambled,,,,,,
230,avec,PRP,1,,0.228559671,scrambled,,,,,,
230,forme,NOU,2,0.39370683,0.055701336,scrambled,,,,,,
230,votre,DET,3,0.041863044,0.211702128,scrambled,,,,,,
230,ronde,ADJ,4,0.082137899,,scrambled,,,,,,
231,pour,PRP,1,,0.228559671,scrambled,,,,,,
231,jeux,NOU,2,0.39370683,0.147968044,scrambled,,,,,,
231,tous,PRO,3,0.231217078,0.016698473,scrambled,,,,,,
231,les,DET,4,0.008321446,,scrambled,,,,,,
232,ton,DET,1,,0.000971952,scrambled,,,,,,
232,est,VER,2,0.001619621,0.241223404,scrambled,,,,,,
232,rose,ADJ,3,0.042561628,0.056296296,scrambled,,,,,,
232,nez,NOU,4,0.414676259,,scrambled,,,,,,
233,leur,DET,1,,0.000971952,scrambled,,,,,,
233,est,VER,2,0.001619621,0.070952513,scrambled,,,,,,
233,parti,VER,3,0.067543454,0.029218107,scrambled,,,,,,
233,bébé,NOU,4,0.040843302,,scrambled,,,,,,
234,être,VER,1,,0.029218107,scrambled,,,,,,
234,pomme,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
234,une,DET,3,0.041863044,0.013357779,scrambled,,,,,,
234,avec,PRP,4,0.011800093,,scrambled,,,,,,
235,avec,PRP,1,,0.108244681,scrambled,,,,,,
235,mince,ADJ,2,0.013558455,0.056296296,scrambled,,,,,,
235,femme,NOU,3,0.414676259,0.055701336,scrambled,,,,,,
235,une,DET,4,0.041863044,,scrambled,,,,,,
236,cette,PRO,1,,0.045738295,scrambled,,,,,,
236,ici,ADV,2,0.02264622,0.06095529,scrambled,,,,,,
236,rompt,VER,3,0.101409101,0.029218107,scrambled,,,,,,
236,aile,NOU,4,0.040843302,,scrambled,,,,,,
237,mais,CON,1,,0.028191489,scrambled,,,,,,
237,vrai,ADJ,2,0.005217977,0.022519393,scrambled,,,,,,
237,cela,PRO,3,0.127482014,0.766592613,scrambled,,,,,,
237,est,VER,4,0.656324299,,scrambled,,,,,,
238,fumer,VER,1,,0.029218107,scrambled,,,,,,
238,fois,NOU,2,0.040843302,0.202393617,scrambled,,,,,,
238,seule,ADJ,3,0.050827095,0.008945611,scrambled,,,,,,
238,une,DET,4,0.025611511,,scrambled,,,,,,
239,elle,PRO,1,,0.045738295,scrambled,,,,,,
239,ici,ADV,2,0.02264622,0.06095529,scrambled,,,,,,
239,être,VER,3,0.101409101,0.070952513,scrambled,,,,,,
239,peut,VER,4,0.067543454,,scrambled,,,,,,
240,les,DET,1,,0.000971952,scrambled,,,,,,
240,sont,VER,2,0.001619621,0.241223404,scrambled,,,,,,
240,verts,ADJ,3,0.042561628,0.056296296,scrambled,,,,,,
240,pics,NOU,4,0.414676259,,scrambled,,,,,,
241,son,DET,1,,0.000971952,scrambled,,,,,,
241,est,VER,2,0.001619621,0.029218107,scrambled,,,,,,
241,toit,NOU,3,0.040843302,0.154021609,scrambled,,,,,,
241,bas,ADV,4,0.115516126,,scrambled,,,,,,
242,être,VER,1,,0.029218107,scrambled,,,,,,
242,ville,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
242,cette,PRO,3,0.231217078,0.028810896,scrambled,,,,,,
242,dans,PRP,4,0.013076557,,scrambled,,,,,,
243,sur,PRP,1,,0.108244681,scrambled,,,,,,
243,hauts,ADJ,2,0.013558455,0.022519393,scrambled,,,,,,
243,ces,PRO,3,0.127482014,0.004197531,scrambled,,,,,,
243,toits,NOU,4,0.003566334,,scrambled,,,,,,
244,dans,PRP,1,,0.108244681,scrambled,,,,,,
244,noire,ADJ,2,0.013558455,0.056296296,scrambled,,,,,,
244,robe,NOU,3,0.414676259,0.055701336,scrambled,,,,,,
244,leur,DET,4,0.041863044,,scrambled,,,,,,
245,son,DET,1,,0.000971952,scrambled,,,,,,
245,est,VER,2,0.001619621,0.241223404,scrambled,,,,,,
245,grand,ADJ,3,0.042561628,0.056296296,scrambled,,,,,,
245,gant,NOU,4,0.414676259,,scrambled,,,,,,
246,papa,NOU,1,,0.085514403,scrambled,,,,,,
246,vents,NOU,2,0.04426578,0.024923632,scrambled,,,,,,
246,aime,VER,3,0.032714167,0.346851145,scrambled,,,,,,
246,les,DET,4,0.192188223,,scrambled,,,,,,
247,ils,PRO,1,,0.261433368,scrambled,,,,,,
247,eux,PRO,2,0.268426058,0.028810896,scrambled,,,,,,
247,avec,PRP,3,0.013076557,0.058039433,scrambled,,,,,,
247,sont,VER,4,0.106932719,,scrambled,,,,,,
248,allez,VER,1,,0.029218107,scrambled,,,,,,
248,père,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
248,mon,DET,3,0.041863044,0.013357779,scrambled,,,,,,
248,avec,PRP,4,0.011800093,,scrambled,,,,,,
249,notre,DET,1,,0.000971952,scrambled,,,,,,
249,est,VER,2,0.001619621,0.070952513,scrambled,,,,,,
249,chère,VER,3,0.067543454,0.029218107,scrambled,,,,,,
249,jupe,NOU,4,0.040843302,,scrambled,,,,,,
250,ses,DET,1,,0.011635985,scrambled,,,,,,
250,tout,PRO,2,0.023253124,0.004197531,scrambled,,,,,,
250,fils,NOU,3,0.003566334,0.024923632,scrambled,,,,,,
250,font,VER,4,0.032714167,,scrambled,,,,,,
251,est,VER,1,,0.029218107,scrambled,,,,,,
251,forêt,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
251,cette,PRO,3,0.231217078,0.004787234,scrambled,,,,,,
251,belle,ADJ,4,0.00053495,,scrambled,,,,,,
252,est,VER,1,,0.029218107,scrambled,,,,,,
252,lampe,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
252,leur,DET,3,0.041863044,0.000971952,scrambled,,,,,,
252,posée,VER,4,0.001619621,,scrambled,,,,,,
253,est,VER,1,,0.029218107,scrambled,,,,,,
253,homme,NOU,2,0.040843302,0.085514403,scrambled,,,,,,
253,vivant,NOU,3,0.04426578,0.147968044,scrambled,,,,,,
253,cet,PRO,4,0.231217078,,scrambled,,,,,,
254,avec,PRP,1,,0.058039433,scrambled,,,,,,
254,rient,VER,2,0.106932719,0.123769827,scrambled,,,,,,
254,lui,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
254,ils,PRO,4,0.268426058,,scrambled,,,,,,
255,plats,NOU,1,,0.085514403,scrambled,,,,,,
255,faons,NOU,2,0.04426578,0.055701336,scrambled,,,,,,
255,ses,DET,3,0.041863044,0.000971952,scrambled,,,,,,
255,sont,VER,4,0.001619621,,scrambled,,,,,,
256,est,VER,1,,0.029218107,scrambled,,,,,,
256,jour,NOU,2,0.040843302,0.154021609,scrambled,,,,,,
256,bien,ADV,3,0.115516126,0.098520992,scrambled,,,,,,
256,notre,DET,4,0.095403095,,scrambled,,,,,,
257,mon,DET,1,,0.000971952,scrambled,,,,,,
257,prend,VER,2,0.001619621,0.029218107,scrambled,,,,,,
257,stylo,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
257,elle,PRO,4,0.231217078,,scrambled,,,,,,
258,très,ADV,1,,0.06095529,scrambled,,,,,,
258,dort,VER,2,0.101409101,0.430972389,scrambled,,,,,,
258,bien,ADV,3,0.237261252,0.122148894,scrambled,,,,,,
258,elle,PRO,4,0.243705244,,scrambled,,,,,,
259,belle,ADJ,1,,0.056296296,scrambled,,,,,,
259,lime,NOU,2,0.414676259,0.055701336,scrambled,,,,,,
259,leur,DET,3,0.041863044,0.000971952,scrambled,,,,,,
259,est,VER,4,0.001619621,,scrambled,,,,,,
260,très,ADV,1,,0.06095529,scrambled,,,,,,
260,dort,VER,2,0.101409101,0.430972389,scrambled,,,,,,
260,fort,ADV,3,0.237261252,0.122148894,scrambled,,,,,,
260,il,PRO,4,0.243705244,,scrambled,,,,,,
261,est,VER,1,,0.029218107,scrambled,,,,,,
261,frère,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
261,son,DET,3,0.041863044,0.013205282,scrambled,,,,,,
261,ici,ADV,4,0.01272559,,scrambled,,,,,,
262,levée,VER,1,,0.029218107,scrambled,,,,,,
262,soeur,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
262,notre,DET,3,0.041863044,0.000971952,scrambled,,,,,,
262,est,VER,4,0.001619621,,scrambled,,,,,,
263,vont,VER,1,,0.029218107,scrambled,,,,,,
263,gens,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
263,ces,PRO,3,0.231217078,0.045738295,scrambled,,,,,,
263,vite,ADV,4,0.02264622,,scrambled,,,,,,
264,est,VER,1,,0.029218107,scrambled,,,,,,
264,poire,NOU,2,0.040843302,0.202393617,scrambled,,,,,,
264,bonne,ADJ,3,0.050827095,0.022519393,scrambled,,,,,,
264,cette,PRO,4,0.127482014,,scrambled,,,,,,
265,lui,PRO,1,,0.766592613,scrambled,,,,,,
265,rêve,VER,2,0.656324299,0.123769827,scrambled,,,,,,
265,elle,PRO,3,0.141299319,0.028810896,scrambled,,,,,,
265,avec,PRP,4,0.013076557,,scrambled,,,,,,
266,dit,VER,1,,0.123769827,scrambled,,,,,,
266,leur,PRO,2,0.141299319,0.261433368,scrambled,,,,,,
266,elle,PRO,3,0.268426058,0.766592613,scrambled,,,,,,
266,avait,VER,4,0.656324299,,scrambled,,,,,,
267,sans,PRP,1,,0.04052333,scrambled,,,,,,
267,lui,PRO,2,0.089536966,0.045738295,scrambled,,,,,,
267,vice,ADV,3,0.02264622,0.06095529,scrambled,,,,,,
267,dis,VER,4,0.101409101,,scrambled,,,,,,
268,sac,NOU,1,,0.154021609,scrambled,,,,,,
268,bien,ADV,2,0.115516126,0.06095529,scrambled,,,,,,
268,range,VER,3,0.101409101,0.346851145,scrambled,,,,,,
268,ton,DET,4,0.192188223,,scrambled,,,,,,
269,du,PRP,1,,0.058039433,scrambled,,,,,,
269,jette,VER,2,0.106932719,0.029218107,scrambled,,,,,,
269,sel,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
269,il,PRO,4,0.231217078,,scrambled,,,,,,
270,poivre,NOU,1,,0.154021609,scrambled,,,,,,
270,peu,ADV,2,0.115516126,0.1484994,scrambled,,,,,,
270,très,ADV,3,0.142873643,0.156888423,scrambled,,,,,,
270,sans,PRP,4,0.138369138,,scrambled,,,,,,
271,sans,PRP,1,,0.058039433,scrambled,,,,,,
271,mange,VER,2,0.106932719,0.029218107,scrambled,,,,,,
271,pain,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
271,elle,PRO,4,0.231217078,,scrambled,,,,,,
272,aux,PRP,1,,0.228559671,scrambled,,,,,,
272,poils,NOU,2,0.39370683,0.085514403,scrambled,,,,,,
272,mains,NOU,3,0.04426578,0.350969094,scrambled,,,,,,
272,des,PRP,4,0.241105258,,scrambled,,,,,,
273,son,DET,1,,0.013205282,scrambled,,,,,,
273,vite,ADV,2,0.01272559,0.014567901,scrambled,,,,,,
273,vin,NOU,3,0.027604528,0.024923632,scrambled,,,,,,
273,bois,VER,4,0.032714167,,scrambled,,,,,,
274,fait,VER,1,,0.123769827,scrambled,,,,,,
274,il,PRO,2,0.141299319,0.050471971,scrambled,,,,,,
274,quand,CON,3,0.015572991,0.028191489,scrambled,,,,,,
274,froid,ADJ,4,0.005217977,,scrambled,,,,,,
275,sont,VER,1,,0.029218107,scrambled,,,,,,
275,jours,NOU,2,0.040843302,0.202393617,scrambled,,,,,,
275,longs,ADJ,3,0.050827095,0.022519393,scrambled,,,,,,
275,ces,PRO,4,0.127482014,,scrambled,,,,,,
276,stylo,NOU,1,,0.055701336,scrambled,,,,,,
276,ton,DET,2,0.041863044,0.211702128,scrambled,,,,,,
276,bleu,ADJ,3,0.082137899,0.001457928,scrambled,,,,,,
276,prend,VER,4,0.007482014,,scrambled,,,,,,
277,très,ADV,1,,0.014567901,scrambled,,,,,,
277,pelle,NOU,2,0.027604528,0.202393617,scrambled,,,,,,
277,utile,ADJ,3,0.050827095,0.008945611,scrambled,,,,,,
277,une,DET,4,0.025611511,,scrambled,,,,,,
278,qui,PRO,1,,0.004197531,scrambled,,,,,,
278,femme,NOU,2,0.003566334,0.024923632,scrambled,,,,,,
278,parla,VER,3,0.032714167,0.241223404,scrambled,,,,,,
278,belle,ADJ,4,0.042561628,,scrambled,,,,,,
279,petit,ADJ,1,,0.008945611,scrambled,,,,,,
279,mon,DET,2,0.025611511,0.000971952,scrambled,,,,,,
279,voir,VER,3,0.001619621,0.029218107,scrambled,,,,,,
279,frère,NOU,4,0.040843302,,scrambled,,,,,,
280,calme,VER,1,,0.346851145,scrambled,,,,,,
280,notre,DET,2,0.192188223,0.013357779,scrambled,,,,,,
280,dans,PRP,3,0.011800093,0.228559671,scrambled,,,,,,
280,mer,NOU,4,0.39370683,,scrambled,,,,,,
281,est,VER,1,,0.029218107,scrambled,,,,,,
281,mur,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
281,leur,DET,3,0.041863044,0.211702128,scrambled,,,,,,
281,triste,ADJ,4,0.082137899,,scrambled,,,,,,
282,prise,NOU,1,,0.085514403,scrambled,,,,,,
282,date,NOU,2,0.04426578,0.147968044,scrambled,,,,,,
282,cette,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
282,est,VER,4,0.656324299,,scrambled,,,,,,
283,chez,PRP,1,,0.058039433,scrambled,,,,,,
283,dina,VER,2,0.106932719,0.123769827,scrambled,,,,,,
283,elle,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
283,lui,PRO,4,0.268426058,,scrambled,,,,,,
284,une,DET,1,,0.000971952,scrambled,,,,,,
284,dire,VER,2,0.001619621,0.26322682,scrambled,,,,,,
284,pour,PRP,3,0.132839865,0.228559671,scrambled,,,,,,
284,chose,NOU,4,0.39370683,,scrambled,,,,,,
285,cuits,VER,1,,0.029218107,scrambled,,,,,,
285,bouts,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
285,ces,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
285,sont,VER,4,0.656324299,,scrambled,,,,,,
286,est,VER,1,,0.029218107,scrambled,,,,,,
286,club,NOU,2,0.040843302,0.024923632,scrambled,,,,,,
286,fermé,VER,3,0.032714167,0.346851145,scrambled,,,,,,
286,notre,DET,4,0.192188223,,scrambled,,,,,,
287,des,PRP,1,,0.058039433,scrambled,,,,,,
287,mange,VER,2,0.106932719,0.029218107,scrambled,,,,,,
287,cèpes,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
287,elle,PRO,4,0.231217078,,scrambled,,,,,,
288,soir,NOU,1,,0.085514403,scrambled,,,,,,
288,choc,NOU,2,0.04426578,0.154021609,scrambled,,,,,,
288,hier,ADV,3,0.115516126,0.161170213,scrambled,,,,,,
288,gros,ADJ,4,0.062832063,,scrambled,,,,,,
289,béate,ADJ,1,,0.011968085,scrambled,,,,,,
289,belle,ADJ,2,0.016978417,0.008945611,scrambled,,,,,,
289,une,DET,3,0.025611511,0.555390947,scrambled,,,,,,
289,lèvre,NOU,4,0.790606201,,scrambled,,,,,,
290,est,VER,1,,0.029218107,scrambled,,,,,,
290,avis,NOU,2,0.040843302,0.202393617,scrambled,,,,,,
290,utile,ADJ,3,0.050827095,0.008945611,scrambled,,,,,,
290,son,DET,4,0.025611511,,scrambled,,,,,,
291,son,DET,1,,0.000971952,scrambled,,,,,,
291,arma,VER,2,0.001619621,0.029218107,scrambled,,,,,,
291,canon,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
291,elle,PRO,4,0.231217078,,scrambled,,,,,,
292,pieds,NOU,1,,0.085514403,scrambled,,,,,,
292,bobo,NOU,2,0.04426578,0.202393617,scrambled,,,,,,
292,gros,ADJ,3,0.050827095,0.031561027,scrambled,,,,,,
292,aux,PRP,4,0.089784173,,scrambled,,,,,,
293,est,VER,1,,0.029218107,scrambled,,,,,,
293,ange,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
293,notre,DET,3,0.041863044,0.000971952,scrambled,,,,,,
293,passé,VER,4,0.001619621,,scrambled,,,,,,
294,est,VER,1,,0.029218107,scrambled,,,,,,
294,anus,NOU,2,0.040843302,0.024923632,scrambled,,,,,,
294,lavé,VER,3,0.032714167,0.123769827,scrambled,,,,,,
294,cet,PRO,4,0.141299319,,scrambled,,,,,,
295,pomme,NOU,1,,0.147968044,scrambled,,,,,,
295,cette,PRO,2,0.231217078,0.004787234,scrambled,,,,,,
295,amère,ADJ,3,0.00053495,0.025810324,scrambled,,,,,,
295,comme,ADV,4,0.071366906,,scrambled,,,,,,
296,danse,NOU,1,,0.202393617,scrambled,,,,,,
296,amie,ADJ,2,0.050827095,0.025810324,scrambled,,,,,,
296,bien,ADV,3,0.071366906,0.098520992,scrambled,,,,,,
296,son,DET,4,0.095403095,,scrambled,,,,,,
297,bien,ADV,1,,0.06095529,scrambled,,,,,,
297,aimes,VER,2,0.101409101,0.070952513,scrambled,,,,,,
297,vivre,VER,3,0.067543454,0.123769827,scrambled,,,,,,
297,tu,PRO,4,0.141299319,,scrambled,,,,,,
298,dit,VER,1,,0.123769827,scrambled,,,,,,
298,vous,PRO,2,0.141299319,0.261433368,scrambled,,,,,,
298,ils,PRO,3,0.268426058,0.766592613,scrambled,,,,,,
298,ont,VER,4,0.656324299,,scrambled,,,,,,
299,bons,ADJ,1,,0.001457928,scrambled,,,,,,
299,è,VER,2,0.007482014,0.029218107,scrambled,,,,,,
299,amis,NOU,3,0.040843302,0.147968044,scrambled,,,,,,
299,nous,PRO,4,0.231217078,,scrambled,,,,,,
300,amant,NOU,1,,0.024923632,scrambled,,,,,,
300,aima,VER,2,0.032714167,0.123769827,scrambled,,,,,,
300,elle,PRO,3,0.141299319,0.016698473,scrambled,,,,,,
300,son,DET,4,0.008321446,,scrambled,,,,,,
301,crève,VER,1,,0.029218107,scrambled,,,,,,
301,abcès,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
301,cet,PRO,3,0.231217078,0.261433368,scrambled,,,,,,
301,elle,PRO,4,0.268426058,,scrambled,,,,,,
302,abats,VER,1,,0.430972389,scrambled,,,,,,
302,tout,ADV,2,0.237261252,0.161170213,scrambled,,,,,,
302,jolis,ADJ,3,0.062832063,0.022519393,scrambled,,,,,,
302,ces,PRO,4,0.127482014,,scrambled,,,,,,
303,bien,ADV,1,,0.014567901,scrambled,,,,,,
303,abri,NOU,2,0.027604528,0.055701336,scrambled,,,,,,
303,son,DET,3,0.041863044,0.013357779,scrambled,,,,,,
303,dans,PRP,4,0.011800093,,scrambled,,,,,,
304,beau,ADJ,1,,0.056296296,scrambled,,,,,,
304,rêve,NOU,2,0.414676259,0.024923632,scrambled,,,,,,
304,fut,VER,3,0.032714167,0.346851145,scrambled,,,,,,
304,son,DET,4,0.192188223,,scrambled,,,,,,
305,fille,NOU,1,,0.024923632,scrambled,,,,,,
305,amuse,VER,2,0.032714167,0.123769827,scrambled,,,,,,
305,nous,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
305,cette,PRO,4,0.268426058,,scrambled,,,,,,
306,aigle,NOU,1,,0.154021609,scrambled,,,,,,
306,bien,ADV,2,0.115516126,0.06095529,scrambled,,,,,,
306,mange,VER,3,0.101409101,0.123769827,scrambled,,,,,,
306,cet,PRO,4,0.141299319,,scrambled,,,,,,
307,abdos,NOU,1,,0.024923632,scrambled,,,,,,
307,force,VER,2,0.032714167,0.346851145,scrambled,,,,,,
307,ses,DET,3,0.192188223,0.011635985,scrambled,,,,,,
307,elle,PRO,4,0.023253124,,scrambled,,,,,,
308,sur,PRP,1,,0.228559671,scrambled,,,,,,
308,paroi,NOU,2,0.39370683,0.147968044,scrambled,,,,,,
308,cette,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
308,taper,VER,4,0.656324299,,scrambled,,,,,,
309,algue,NOU,1,,0.024923632,scrambled,,,,,,
309,posée,VER,2,0.032714167,0.070952513,scrambled,,,,,,
309,est,VER,3,0.067543454,0.346851145,scrambled,,,,,,
309,une,DET,4,0.192188223,,scrambled,,,,,,
310,ce,PRO,1,,0.004787234,scrambled,,,,,,
310,plein,ADJ,2,0.00053495,0.056296296,scrambled,,,,,,
310,amphi,NOU,3,0.414676259,0.202393617,scrambled,,,,,,
310,grand,ADJ,4,0.050827095,,scrambled,,,,,,
311,laver,VER,1,,0.123769827,scrambled,,,,,,
311,elle,PRO,2,0.141299319,0.045738295,scrambled,,,,,,
311,bien,ADV,3,0.02264622,0.06095529,scrambled,,,,,,
311,pense,VER,4,0.101409101,,scrambled,,,,,,
312,fois,NOU,1,,0.147968044,scrambled,,,,,,
312,elle,PRO,2,0.231217078,0.004787234,scrambled,,,,,,
312,deux,ADJ,3,0.00053495,0.001457928,scrambled,,,,,,
312,passe,VER,4,0.007482014,,scrambled,,,,,,
313,reste,VER,1,,0.430972389,scrambled,,,,,,
313,alors,ADV,2,0.237261252,0.1484994,scrambled,,,,,,
313,ici,ADV,3,0.142873643,0.122148894,scrambled,,,,,,
313,cela,PRO,4,0.243705244,,scrambled,,,,,,
314,bébés,NOU,1,,0.202393617,scrambled,,,,,,
314,beaux,ADJ,2,0.050827095,0.001457928,scrambled,,,,,,
314,vont,VER,3,0.007482014,0.123769827,scrambled,,,,,,
314,ces,PRO,4,0.141299319,,scrambled,,,,,,
315,sont,VER,1,,0.070952513,scrambled,,,,,,
315,virés,VER,2,0.067543454,0.123769827,scrambled,,,,,,
315,tous,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
315,ils,PRO,4,0.268426058,,scrambled,,,,,,
316,lions,NOU,1,,0.202393617,scrambled,,,,,,
316,calme,ADJ,2,0.050827095,0.011968085,scrambled,,,,,,
316,bons,ADJ,3,0.016978417,0.022519393,scrambled,,,,,,
316,ces,PRO,4,0.127482014,,scrambled,,,,,,
317,rata,VER,1,,0.029218107,scrambled,,,,,,
317,cible,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
317,cette,PRO,3,0.231217078,0.261433368,scrambled,,,,,,
317,elle,PRO,4,0.268426058,,scrambled,,,,,,
318,fit,VER,1,,0.029218107,scrambled,,,,,,
318,choix,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
318,son,DET,3,0.041863044,0.011635985,scrambled,,,,,,
318,elle,PRO,4,0.023253124,,scrambled,,,,,,
319,ici,ADV,1,,0.098520992,scrambled,,,,,,
319,son,DET,2,0.095403095,0.000971952,scrambled,,,,,,
319,tombe,VER,3,0.001619621,0.029218107,scrambled,,,,,,
319,croc,NOU,4,0.040843302,,scrambled,,,,,,
320,son,DET,1,,0.000971952,scrambled,,,,,,
320,durci,VER,2,0.001619621,0.070952513,scrambled,,,,,,
320,avait,VER,3,0.067543454,0.029218107,scrambled,,,,,,
320,bras,NOU,4,0.040843302,,scrambled,,,,,,
321,est,VER,1,,0.070952513,scrambled,,,,,,
321,douée,VER,2,0.067543454,0.430972389,scrambled,,,,,,
321,très,ADV,3,0.237261252,0.122148894,scrambled,,,,,,
321,elle,PRO,4,0.243705244,,scrambled,,,,,,
322,épine,NOU,1,,0.024923632,scrambled,,,,,,
322,dure,VER,2,0.032714167,0.070952513,scrambled,,,,,,
322,sera,VER,3,0.067543454,0.123769827,scrambled,,,,,,
322,cette,PRO,4,0.141299319,,scrambled,,,,,,
323,épais,ADJ,1,,0.056296296,scrambled,,,,,,
323,livre,NOU,2,0.414676259,0.154021609,scrambled,,,,,,
323,assez,ADV,3,0.115516126,0.098520992,scrambled,,,,,,
323,votre,DET,4,0.095403095,,scrambled,,,,,,
324,cette,PRO,1,,0.004787234,scrambled,,,,,,
324,noire,ADJ,2,0.00053495,0.056296296,scrambled,,,,,,
324,taupe,NOU,3,0.414676259,0.024923632,scrambled,,,,,,
324,tuer,VER,4,0.032714167,,scrambled,,,,,,
325,honte,NOU,1,,0.024923632,scrambled,,,,,,
325,mange,VER,2,0.032714167,0.26322682,scrambled,,,,,,
325,sans,PRP,3,0.132839865,0.04052333,scrambled,,,,,,
325,elle,PRO,4,0.089536966,,scrambled,,,,,,
326,elle,PRO,1,,0.004197531,scrambled,,,,,,
326,impôt,NOU,2,0.003566334,0.055701336,scrambled,,,,,,
326,son,DET,3,0.041863044,0.000971952,scrambled,,,,,,
326,paye,VER,4,0.001619621,,scrambled,,,,,,
327,mots,NOU,1,,0.024923632,scrambled,,,,,,
327,buter,VER,2,0.032714167,0.26322682,scrambled,,,,,,
327,des,PRP,3,0.132839865,0.050811943,scrambled,,,,,,
327,sur,PRP,4,0.049629061,,scrambled,,,,,,
328,sont,VER,1,,0.241223404,scrambled,,,,,,
328,laids,ADJ,2,0.042561628,0.025810324,scrambled,,,,,,
328,trop,ADV,3,0.071366906,0.122148894,scrambled,,,,,,
328,ils,PRO,4,0.243705244,,scrambled,,,,,,
329,chaud,ADJ,1,,0.001457928,scrambled,,,,,,
329,verse,VER,2,0.007482014,0.029218107,scrambled,,,,,,
329,repas,NOU,3,0.040843302,0.055701336,scrambled,,,,,,
329,ton,DET,4,0.041863044,,scrambled,,,,,,
330,vide,ADJ,1,,0.022519393,scrambled,,,,,,
330,cette,PRO,2,0.127482014,0.766592613,scrambled,,,,,,
330,était,VER,3,0.656324299,0.029218107,scrambled,,,,,,
330,liste,NOU,4,0.040843302,,scrambled,,,,,,
331,large,ADV,1,,0.098520992,scrambled,,,,,,
331,une,DET,2,0.095403095,0.013205282,scrambled,,,,,,
331,très,ADV,3,0.01272559,0.014567901,scrambled,,,,,,
331,forme,NOU,4,0.027604528,,scrambled,,,,,,
332,lapin,NOU,1,,0.024923632,scrambled,,,,,,
332,lavé,VER,2,0.032714167,0.430972389,scrambled,,,,,,
332,pas,ADV,3,0.237261252,0.098520992,scrambled,,,,,,
332,votre,DET,4,0.095403095,,scrambled,,,,,,
333,bons,ADJ,1,,0.008945611,scrambled,,,,,,
333,tes,DET,2,0.025611511,0.000971952,scrambled,,,,,,
333,sont,VER,3,0.001619621,0.029218107,scrambled,,,,,,
333,kiwis,NOU,4,0.040843302,,scrambled,,,,,,
334,ici,ADV,1,,0.098520992,scrambled,,,,,,
334,leur,DET,2,0.095403095,0.000971952,scrambled,,,,,,
334,nage,VER,3,0.001619621,0.029218107,scrambled,,,,,,
334,lotus,NOU,4,0.040843302,,scrambled,,,,,,
