FFDr	FFDp	SFD	GZD	TVT	SKP	nfp	nsp	nap	s1	s2	nlett1	ISL	OSL	f	pred	ILP	haveFixation	haveFirstPass
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.042254	0	0	0
254	0	254	254	254	0	1	0	1	1	0	9	9.157023	9.892318	0.954243	0	0.2455446	1	1
164	0	164	164	164	0	1	0	1	0	1	3	9.892318	8.827994	4.662626	0.014085	0.586941	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.99273	0.084507	0	0	0
132	0	132	132	132	0	1	0	1	1	0	3	8.827994	8.95308199999999	6.509479	0.901408	0.2939395	1	1
0	0	0	204	204	0	0	0	0	0	0	9	8.95308199999999	0	2.369216	0.169014	0	1	1
0	0	0	190	190	0	0	0	0	0	0	3	0	6.483926	5.698007	0.171429	0	1	1
188	0	188	188	188	0	1	0	1	0	0	10	6.483926	12.273092	3.246252	0	0.377844909090909	1	1
190	0	190	190	190	0	1	0	1	0	0	9	12.273092	9.964895	2.071882	0	0.5429386	1	1
204	0	204	204	204	0	1	0	1	0	1	7	9.964895	9.239708	3.146438	0.014286	0.674285125	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.258093	0	0	0	0
178	178	0	212	212	0	2	0	2	1	0	10	9.239708	18.902383	2.900913	0.014286	0.330362636363636	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.39066	0.457143	0	0	0
200	0	200	200	416	0	1	1	2	1	0	8	18.902383	11.93726	4.068705	0	0.240351888888889	1	1
0	0	0	156	156	0	0	0	0	0	0	8	11.93726	10.173035	2.618048	0.014286	0	1	1
0	0	0	164	164	0	0	0	0	0	0	2	0	5.502071	5.13798	0	0	1	1
258	0	258	258	258	0	1	0	1	0	1	3	5.502071	7.247564	6.509479	0.446154	0.8746285	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.732474	0	0	0	0
102	102	0	274	274	0	2	0	2	0	0	11	7.247564	10.22443	2.089905	0	0.0621731666666667	1	1
206	0	206	206	206	0	1	0	1	0	1	6	10.22443	8.511785	3.572523	0.046154	0.517568142857143	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.80345	0.030769	0	0	0
210	0	210	210	210	0	1	0	1	1	0	3	8.511785	8.455295	5.784187	0.092308	0.0336905	1	1
176	0	176	176	176	0	1	0	1	0	0	9	8.455295	12.11872	1.041393	0.015385	0.4590057	1	1
0	0	0	188	188	0	0	0	0	0	0	10	12.11872	0	3.796436	0.615385	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.425435	0.188406	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.504199	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.208495	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.323665	0.014493	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.434424	0.057971	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.83531	0.014493	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.266255	0.695652	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.912923	0.942029	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0	2.764923	0.898551	0	0	0
0	0	0	190	190	0	0	0	0	0	0	3	0	5.942267	5.698007	0.232877	0	1	1
92	0	92	92	92	0	1	0	1	0	0	5	5.942267	7.136854	4.35742	0.041096	0.533725833333333	1	1
156	0	156	156	156	0	1	0	1	0	1	7	7.136854	11.587595	2.913284	0	0.542401125	1	1
0	0	0	0	70	1	0	1	1	0	1	3	0	0	6.475158	0.054795	0	1	0
194	194	0	194	194	0	1	0	1	1	0	9	11.587595	5.118233	1.690196	0	0.3926804	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.840556	0.315068	0	0	0
150	0	150	150	150	0	1	0	1	1	0	3	15.549762	6.715294	6.475158	0.917808	0.08958325	1	1
0	0	0	170	170	0	0	0	0	0	0	6	6.715294	0	2.640481	0.726027	0	1	1
0	0	0	332	332	0	0	0	0	0	0	5	0	11.616639	3.80058	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.3386	0.014706	0	0	0
210	0	210	210	210	0	1	0	1	1	0	9	11.616639	10.944646	1.556303	0	0.3560635	1	1
202	0	202	202	354	0	1	1	2	0	1	6	10.944646	9.174198	4.346529	0	0.643611571428571	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.303174	0.014706	0	0	0
160	160	0	160	440	0	1	2	3	1	0	6	9.174198	10.18529	4.679283	0.014925	0.382782714285714	1	1
190	190	0	190	190	0	1	0	1	0	1	5	12.001715	8.835789	3.806384	0.253731	0.9551315	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.014925	0	0	0
216	216	0	380	750	0	2	2	4	1	0	10	14.398904	8.119687	1.90309	0	0.117627636363636	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.223881	0	0	0
0	0	0	138	348	0	0	0	0	1	0	5	8.119687	15.105485	3.967642	0.044776	0	1	1
0	0	0	220	220	0	0	0	0	0	1	6	0	10.89503	3.875003	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.403226	0	0	0
182	182	0	258	258	0	2	0	2	1	0	3	10.89503	9.30017	6.475158	0.032258	0.94478025	1	1
196	0	196	196	360	0	1	1	2	0	0	9	9.30017	9.031587	1.591065	0	0.710017	1	1
148	148	0	148	148	0	1	0	1	0	1	8	9.031587	8.974948	2.232996	0.032258	0.681306333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.465099	0.064516	0	0	0
174	0	174	174	174	0	1	0	1	1	0	5	20.602674	11.296167	5.912923	0.774194	0.6265805	1	1
0	0	0	236	236	0	0	0	0	0	0	14	11.296167	0	2.680336	0.33871	0	1	1
0	0	0	182	182	0	0	0	0	0	1	3	0	7.400401	5.326188	0.071429	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.31133	0.142857	0	0	0
124	0	124	124	124	0	1	0	1	1	0	3	7.400401	5.094596	6.509479	0.028571	0.01418	1	1
152	0	152	152	152	0	1	0	1	0	0	7	5.094596	9.724432	4.108328	0.457143	0.1439145	1	1
156	0	156	156	156	0	1	0	1	0	1	3	9.724432	10.494057	5.577601	0.085714	0.718937	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.136118	0	0	0	0
154	0	154	154	154	0	1	0	1	1	1	8	10.494057	12.792183	4.094995	0	0.485533888888889	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.893774	0.942857	0	0	0
0	0	0	364	364	0	0	0	0	1	0	13	12.792183	0	0.30103	0	0	1	1
0	0	0	172	172	0	0	0	0	0	0	5	0	4.380745	3.60401	0	0	1	1
124	124	0	238	238	0	2	0	2	0	0	7	4.380745	7.175879	3.005181	0.012987	0.051444875	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.584416	0	0	0
158	0	158	158	158	0	1	0	1	1	1	4	7.175879	7.68896	5.902784	0.298701	0.4229536	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0	0	0	0
152	0	152	152	152	0	1	0	1	1	0	4	7.68896	9.9992	3.735359	0.052632	0.1607456	1	1
0	0	0	222	222	0	0	0	0	0	0	10	9.9992	0	3.286456	0.75	0	1	1
0	0	0	166	166	0	0	0	0	0	0	2	0	5.912548	5.23162	0.013889	0	1	1
160	0	160	160	160	0	1	0	1	0	0	5	5.912548	6.059737	4.327359	0.013889	0.760173666666667	1	1
154	0	154	154	154	0	1	0	1	0	0	4	6.059737	4.502792	4.955779	0	0.9241558	1	1
140	0	140	140	140	0	1	0	1	0	1	5	4.502792	8.471616	3.085647	0	0.687261833333333	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.721646	0	0	0	0
0	0	0	232	232	0	1	0	1	1	0	7	8.471616	0	4.379106	0.027778	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.544486	0.875	0	0	0
0	0	0	202	202	0	0	0	0	0	0	6	0	4.394666	3.426023	0	0	1	1
82	82	0	280	280	0	2	0	2	0	0	7	4.394666	7.203715	3.044148	0	0.097332375	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.422478	0.040541	0	0	0
276	0	276	276	276	0	1	0	1	1	0	5	7.203715	9.917691	5.145433	0.027027	0.0925523333333333	1	1
142	0	142	142	142	0	1	0	1	0	0	7	9.917691	8.915575	4.075547	0.513514	0.559125625	1	1
162	0	162	162	162	0	1	0	1	0	1	6	8.915575	11.508473	4.970272	0.013514	0.769797142857143	1	1
0	0	0	0	132	1	0	1	1	0	0	3	0	0	5.419771	0.027027	0	1	0
0	0	0	164	164	0	0	0	0	1	0	11	11.508473	7.258417	3.772248	0.054054	0	1	1
0	0	0	212	356	0	0	0	0	0	0	7	0	6.831067	3.571359	0	0	1	1
238	238	0	238	238	0	1	0	1	0	0	4	6.831067	6.533271	4.702301	0.013514	0.3662606	1	1
236	0	236	236	236	0	1	0	1	1	1	3	13.33516	9.005533	5.986551	0.027027	0.908298	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.162162	0	0	0
204	0	204	204	204	0	1	0	1	0	0	10	9.005533	12.877451	2.577492	0	0.421702272727273	1	1
0	0	0	238	238	0	1	0	1	0	0	7	12.877451	0	1.892095	0.351351	0	1	1
0	0	0	0	0	0	0	0	0	0	0	6	0	0	5.2925	0.986486	0	0	0
0	0	0	188	188	0	0	0	0	0	1	3	0	7.558525	5.425435	0.2	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.710287	0	0	0	0
152	0	152	152	152	0	1	0	1	1	0	3	7.558525	4.321012	5.878413	0.169231	0.2111295	1	1
132	132	0	464	464	0	3	0	3	0	0	13	4.321012	7.104829	1.995635	0	0.0832521428571429	1	1
172	0	172	172	172	0	1	0	1	0	1	5	7.104829	9.073937	4.876749	0.076923	0.809722166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.035134	0.076923	0	0	0
188	0	188	188	188	0	1	0	1	1	0	8	9.073937	9.46360799999999	1.740363	0.015625	0.54803	1	1
0	0	0	376	376	0	0	0	0	0	0	8	9.46360799999999	0	3.634376	0.09375	0	1	1
0	0	0	140	140	0	0	0	0	0	0	3	0	3.001071	5.698007	0.194444	0	1	1
100	100	0	232	232	0	2	0	2	0	0	7	3.001071	7.498093	2.482874	0	0.0690625	1	1
148	0	148	148	148	0	1	0	1	0	0	6	7.498093	7.951177	1.380211	0.375	0.600016142857143	1	1
168	0	168	168	168	0	1	0	1	0	1	9	7.951177	14.5055	4.558264	0.013889	0.515129	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.027778	0	0	0
0	0	0	0	102	1	0	1	1	0	0	5	0	0	2.143015	0.041667	0	1	0
0	0	0	162	572	0	0	0	0	1	0	14	14.5055	5.293718	1.380211	0.208333	0	1	1
0	0	0	234	234	0	0	0	0	0	0	8	0	6.998326	2.176091	0	0	1	1
122	122	0	226	226	0	2	0	2	0	0	6	6.998326	6.676727	3.323046	0	0.218930571428571	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.781731	0.104478	0	0	0
142	0	142	142	142	0	1	0	1	0	0	3	6.676727	7.673815	6.078625	0.134328	0.64454225	1	1
168	0	168	168	168	0	1	0	1	0	0	11	7.673815	10.418849	2.898725	0	0.520998666666667	1	1
244	0	244	244	244	0	1	0	1	0	1	7	10.418849	9.24404	3.96009	0.298507	0.583854125	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.509479	0.656716	0	0	0
158	0	158	158	158	0	1	0	1	1	1	3	9.24404	7.982487	5.110209	0.283582	0.47871825	1	1
0	0	0	0	212	1	0	1	1	1	0	3	0	0	6.475158	0.104478	0	1	0
202	202	0	202	324	0	1	1	2	1	0	5	7.982487	5.728492	4.425175	0	0.316226666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.162176	0.567164	0	0	0
0	0	0	178	178	0	0	0	0	1	0	4	9.212803	0	4.621955	0.328358	0	1	1
0	0	0	166	166	0	0	0	0	0	0	3	0	4.078438	5.698007	0.235294	0	1	1
90	0	90	90	90	0	1	0	1	0	0	4	4.078438	7.245999	4.762363	0.132353	0.2863704	1	1
152	0	152	152	152	0	1	0	1	0	1	3	7.245999	9.133125	5.893774	0.058824	0.91946275	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.83478	0.632353	0	0	0
164	0	164	164	164	0	1	0	1	0	0	7	9.133125	8.370392	2.739572	0	0.601372	1	1
212	0	212	212	212	0	1	0	1	0	0	7	8.370392	8.875061	4.379106	0.779412	0.647671	1	1
140	0	140	140	140	0	1	0	1	0	1	7	8.875061	8.878005	3.326745	0	0.757053625	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.191176	0	0	0
0	0	0	212	212	0	0	0	0	1	0	6	8.878005	0	3.718502	0.352941	0	1	1
0	0	0	254	254	0	0	0	0	0	0	10	0	11.96969	0.778151	0	0	1	1
152	0	152	152	152	0	1	0	1	0	1	9	11.96969	10.306374	3.312389	0.013514	0.3893202	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0	0	0	0
236	0	236	236	236	0	1	0	1	1	0	4	10.306374	6.165007	4.972689	0.013514	0.0399152	1	1
136	0	136	136	136	0	1	0	1	0	1	3	6.165007	8.754107	6.509479	0.378378	0.34114575	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.300161	0.027027	0	0	0
140	0	140	140	140	0	1	0	1	1	0	6	8.754107	6.185967	3.439806	0	0.159812857142857	1	1
136	136	0	324	324	0	2	0	2	0	0	10	6.185967	12.556867	1.20412	0.027027	0.0276960909090909	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.392076	0.324324	0	0	0
136	136	0	292	292	0	2	0	2	1	0	5	12.556867	0	5.39066	0.351351	0.940196	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.713667	0.716216	0	0	0
0	0	0	210	210	0	0	0	0	0	0	3	0	7.85862	4.264818	0	0	1	1
138	0	138	138	138	0	1	0	1	0	1	6	7.85862	9.179915	4.444373	0.05	0.720324428571429	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.446055	0.8	0	0	0
154	0	154	154	154	0	1	0	1	1	1	4	9.179915	9.943931	5.447343	0.0125	0.6444372	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.781731	0.2625	0	0	0
0	0	0	0	96	1	0	1	1	0	1	2	0	0	5.676708	0	0	1	0
182	182	0	182	306	0	1	1	2	1	0	3	9.943931	3.452923	6.509479	0.5875	0.29152925	1	1
174	174	0	174	174	0	1	0	1	1	0	8	11.875024	8.696686	3.130012	0.025	0.620913111111111	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.166015	0.975	0	0	0
0	0	0	248	248	0	0	0	0	0	1	4	0	11.170953	4.690249	0.013889	0	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	4.108328	0	0	0	0
150	0	150	150	150	0	1	0	1	1	0	2	11.170953	4.102479	6.035134	0	0.223740666666667	1	1
154	0	154	154	154	0	1	0	1	0	0	8	4.102479	11.152386	3.135133	0.222222	0.197077888888889	1	1
184	0	184	184	184	0	1	0	1	0	1	3	11.152386	10.527936	5.878413	0.888889	0.98152175	1	1
0	0	0	0	168	1	0	1	1	0	0	4	0	0	5.307558	0.013889	0	1	0
174	174	0	174	174	0	1	0	1	0	0	7	10.527936	7.609579	3.294687	0.375	0.681752875	1	1
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.948266	0.819444	0	0	0
0	0	0	180	180	0	0	0	0	0	0	3	0	3.438045	4.600243	0.014286	0	1	1
114	114	0	244	244	0	2	0	2	0	0	8	3.438045	5.964146	2.788875	0	0.103784888888889	1	1
136	0	136	136	136	0	1	0	1	0	1	5	5.964146	6.229709	3.582404	0.071429	0.685028666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.878413	0.242857	0	0	0
140	0	140	140	140	0	1	0	1	1	0	3	6.229709	9.28622	5.784187	0.028571	0.08497025	1	1
212	0	212	212	380	0	1	1	2	0	0	8	9.28622	8.456591	2.214844	0	0.625122333333333	1	1
0	0	0	104	104	0	0	0	0	0	0	9	8.456591	13.273168	2.986772	0.171429	0	1	1
0	0	0	318	318	0	0	0	0	0	0	4	0	9.542086	4.218115	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	3.556785	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.544486	0	0	0	0
212	0	212	212	212	0	1	0	1	1	0	3	9.542086	9.094389	6.509479	0.405797	0.03095525	1	1
162	0	162	162	162	0	1	0	1	0	0	13	9.094389	12.790685	3.826334	0.144928	0.372729285714286	1	1
178	0	178	178	178	0	1	0	1	0	1	5	12.790685	7.34262	3.487845	0.028986	0.668149166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.119899	0.869565	0	0	0
0	0	0	154	154	0	0	0	0	1	0	4	7.34262	0	5.784187	0.57971	0	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.730944	0	0	0	0
0	0	0	412	494	0	1	1	2	0	0	5	0	11.039086	5.39066	0.074627	0	1	1
180	180	0	180	180	0	1	0	1	0	0	12	11.039086	6.153902	1.414973	0	0.410384615384615	1	1
192	0	192	192	192	0	1	0	1	0	1	5	18.469596	10.980798	3.141136	0	0.775115666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.19869	0.179104	0	0	0
0	0	0	0	134	1	0	1	1	1	0	3	0	0	6.475158	0.597015	0	1	0
0	0	0	172	302	0	0	0	0	1	0	11	10.980798	5.317313	2.679428	0.029851	0	1	1
0	0	0	228	228	0	0	0	0	0	0	5	0	6.943087	2.884795	0	0	1	1
126	0	126	126	126	0	1	0	1	0	1	5	6.943087	7.543865	4.603437	0.676471	0.585251333333333	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.088235	0	0	0
152	0	152	152	152	0	1	0	1	1	1	5	7.543865	9.77002	4.041314	0.029412	0.1758955	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.314105	0.485294	0	0	0
212	0	212	212	300	0	1	1	2	1	0	3	9.77002	7.28955	6.509479	0.470588	0.20634825	1	1
0	0	0	174	174	0	0	0	0	0	0	8	7.28955	7.078958	2.198657	0	0	1	1
0	0	0	180	180	0	0	0	0	0	0	3	0	6.719138	5.698007	0.264706	0	1	1
122	0	122	122	122	0	1	0	1	0	0	4	6.719138	5.89144	3.902275	0	0.7825684	1	1
144	0	144	144	144	0	1	0	1	0	0	10	5.89144	11.292406	4.077477	0.014706	0.436752909090909	1	1
156	0	156	156	156	0	1	0	1	0	1	7	11.292406	12.17573	3.49052	0	0.637086	1	1
0	0	0	0	124	1	0	1	1	0	1	3	0	0	6.078625	0.029412	0	1	0
142	142	0	142	142	0	1	0	1	1	0	7	12.17573	6.076853	1.924279	0	0.65905225	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.690426	0	0	0	0
0	0	0	204	204	0	1	0	1	1	0	6	14.405579	0	4.627755	0.352941	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.676708	0.044118	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	3.355643	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	3.558829	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	3.570309	0.055556	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.676708	0.25	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.790109	0.138889	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	2.392697	0.083333	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703793	0.277778	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0	2.281033	0.013889	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.713667	0.208333	0	0	0
0	0	0	170	170	0	0	0	0	0	0	3	0	7.287794	4.613303	0	0	1	1
220	0	220	220	220	0	1	0	1	0	1	5	7.287794	9.214621	5.3386	0.228571	0.824861166666667	1	1
0	0	0	0	236	1	0	1	1	0	1	6	0	0	2.568202	0	0	1	0
110	0	110	110	110	0	1	0	1	1	0	3	9.214621	6.172822	5.986551	0.042857	0.290947	1	1
178	178	0	178	336	0	1	1	2	0	0	11	6.172822	10.456666	2.653213	0	0.278050833333333	1	1
194	0	194	194	194	0	1	0	1	0	1	4	14.551111	7.246439	2.222716	0.957143	0.7196736	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.460754	0.042857	0	0	0
138	0	138	138	138	0	1	0	1	1	1	2	7.246439	10.365742	5.776456	0.557143	0.614935666666667	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.475158	0.142857	0	0	0
158	0	158	158	158	0	1	0	1	1	0	8	10.365742	10.523797	3.704579	0.342857	0.578949888888889	1	1
0	0	0	214	214	0	0	0	0	0	0	10	10.523797	0	2.060698	0.142857	0	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	4.573823	0	0	0	0
0	0	0	366	366	0	1	0	1	0	0	7	0	10.076233	3.550351	0.013158	0	1	1
156	0	156	156	156	0	1	0	1	0	1	3	10.076233	6.792766	5.460754	0.013158	0.827938	1	1
0	0	0	0	80	1	0	1	1	0	1	3	0	0	5.781731	0.144737	0	1	0
166	166	0	166	166	0	1	0	1	0	0	4	6.792766	2.915768	5.078243	0	0.4209036	1	1
258	0	258	258	258	0	1	0	1	0	1	9	8.497943	11.455222	2.642465	0	0.2686693	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0	0	0	0
134	134	0	300	300	0	2	0	2	1	0	12	11.455222	9.120079	3.476542	0	0.0878396153846154	1	1
0	0	0	162	162	0	0	0	0	0	0	10	9.120079	0	2.917506	0.173333	0	1	1
0	0	0	194	194	0	0	0	0	0	0	2	0	6.406861	5.233014	0.025974	0	1	1
130	0	130	130	278	0	1	1	2	0	0	4	6.406861	6.063575	4.719049	0	0.9287948	1	1
340	340	0	340	340	0	1	0	1	0	1	5	6.063575	6.095049	3.825036	0	0.951258166666667	1	1
0	0	0	0	0	0	0	0	0	0	0	2	0	0	5.721646	0.051948	0	0	0
140	0	140	140	140	0	1	0	1	1	1	5	9.924167	10.600251	3.669689	0.142857	0.0894445	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	5.287125	0.857143	0	0	0
186	0	186	186	186	0	1	0	1	1	1	3	10.600251	10.168245	5.460892	0.012987	0.0342295	1	1
0	0	0	0	78	1	0	1	1	0	0	3	0	0	6.475158	0.558442	0	1	0
184	184	0	184	410	0	1	2	3	1	0	11	10.168245	4.341488	1.799341	0.012987	0.192096916666667	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.371622	0.558442	0	0	0
212	0	212	212	212	0	1	0	1	1	0	6	14.44199	7.37752500000001	3.405688	0.519481	0.699079	1	1
0	0	0	170	170	0	0	0	0	0	0	8	7.37752500000001	0	3.414973	0.090909	0	1	1
0	0	0	0	0	0	0	0	0	0	0	8	0	0	2.10721	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.891537	0.742857	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	4.670737	0.114286	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.615127	0.971429	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.39066	0.042857	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0	3.210319	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	6.203778	0.028571	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.562376	0.242857	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9	0	0	3.396374	0.414286	0	0	0
0	0	0	182	182	0	0	0	0	0	0	3	0	7.674352	5.698007	0.26087	0	1	1
318	318	0	460	460	0	2	0	2	0	0	5	7.674352	6.876325	1.732394	0	0.863094	1	1
216	0	216	216	216	0	1	0	1	0	1	4	6.876325	6.905538	5.447343	0.231884	0.8656172	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.893774	0	0	0	0
172	0	172	172	172	0	1	0	1	0	0	3	6.905538	7.60672	5.83478	0.161765	0.558406	1	1
126	0	126	126	126	0	1	0	1	0	0	7	7.60672	8.277204	4.159627	0	0.730043	1	1
208	0	208	208	208	0	1	0	1	0	1	10	8.277204	10.655759	2.70757	0.19403	0.556140727272727	1	1
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4.255176	0.955224	0	0	0
128	0	128	128	128	0	1	0	1	1	0	4	10.655759	6.597857	4.657906	0.014925	0.1546614	1	1
126	126	0	242	242	0	2	0	2	0	0	9	6.597857	9.766369	3.223496	0.044776	0.2371164	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.912923	0.462687	0	0	0
168	0	168	168	168	0	1	0	1	1	0	2	9.766369	8.12011799999999	6.035134	0.626866	0.612400666666667	1	1
0	0	0	488	488	0	0	0	0	0	0	12	8.12011799999999	0	3.23096	0.820896	0	1	1
0	0	0	318	318	0	0	0	0	0	1	6	0	10.649424	3.411283	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	6.078625	0.070423	0	0	0
200	0	200	200	200	0	1	0	1	1	0	8	10.649424	10.066413	2.739572	0.098592	0.331842555555556	1	1
178	0	178	178	178	0	1	0	1	0	1	7	10.066413	8.126479	2.992995	0	0.5066245	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.970848	0.225352	0	0	0
216	0	216	216	216	0	1	0	1	1	0	4	8.126479	10.203938	3.158664	0	0.035895	1	1
208	0	208	208	208	0	1	0	1	0	1	8	10.203938	9.73513000000001	4.393698	0	0.598157	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.3386	0.442857	0	0	0
0	0	0	302	302	0	0	0	0	1	0	7	9.73513000000001	0	3.658488	0	0	1	1
0	0	0	464	464	0	0	0	0	0	0	5	0	10.169956	3.639287	0	0	1	1
0	0	0	0	192	1	0	1	1	0	1	6	0	0	3.629715	0	0	1	0
550	550	0	550	550	0	1	0	1	1	0	4	10.169956	4.531791	5.902784	0.95	0.3717576	1	1
118	0	118	118	118	0	1	0	1	1	0	3	8.158172	4.746224	5.986551	0.066667	0.12129225	1	1
146	0	146	146	146	0	1	0	1	0	0	3	4.746224	8.552548	6.509479	0.383333	0.30784825	1	1
192	192	0	318	318	0	2	0	2	0	0	12	8.552548	8.353083	1.50515	0	0.444918538461539	1	1
0	0	0	0	0	0	0	0	0	0	0	5	0	0	5.912923	0.433333	0	0	0
138	0	138	138	138	0	1	0	1	1	1	4	8.353083	11.695958	5.180948	0	0.0007488	1	1
0	0	0	0	0	0	0	0	0	0	0	3	0	0	5.703793	0.016667	0	0	0
168	0	168	168	168	0	1	0	1	1	0	6	11.695958	12.300992	4.378471	0.216667	0.385671714285714	1	1
0	0	0	240	240	0	0	0	0	0	0	13	12.300992	0	3.074816	0.133333	0	1	1
0	0	0	194	194	0	0	0	0	0	0	3	0	7.26753	5.698007	0.287879	0	1	1
126	0	126	126	126	0	1	0	1	0	0	4	7.26753	3.58601	3.559308	0	0.9560318	1	1
134	0	134	134	134	0	1	0	1	0	0	3	3.58601	5.394696	4.455119	0.075758	0.84154225	1	1
